StageName,InputFile,OutputFile
Face Cropping,/Users/bhuvaneshwaribhaskaran/PycharmProjects/videogaze/videoin/1.mp4,/Users/bhuvaneshwaribhaskaran/PycharmProjects/videogaze/crop/output/1.mp4_4_13.mp4

Frame no,Shot no,Face id,Crop_x_min,Crop_y_min,Crop_x_max,Crop_y_max
0,4,13,1088.5,26.5,1173.5,111.5
1,4,13,1088.5,26.5,1173.5,111.5
2,4,13,1088.5,27.5,1173.5,112.5
3,4,13,1088.5,26.5,1173.5,111.5
4,4,13,1088.5,26.5,1173.5,111.5
5,4,13,1088.5,25.5,1173.5,110.5
6,4,13,1088.5,25.5,1173.5,110.5
7,4,13,1088.5,25.5,1173.5,110.5
8,4,13,1088.5,25.5,1173.5,110.5
9,4,13,1089.5,25.5,1174.5,110.5
10,4,13,1089.5,25.5,1174.5,110.5
11,4,13,1090.5,25.5,1175.5,110.5
12,4,13,1091.5,25.5,1176.5,110.5
13,4,13,1091.5,25.5,1176.5,110.5
14,4,13,1093.5,25.5,1178.5,110.5
15,4,13,1094.5,25.5,1179.5,110.5
16,4,13,1095.5,25.5,1180.5,110.5
17,4,13,1095.5,25.5,1180.5,110.5
18,4,13,1096.5,25.5,1181.5,110.5
19,4,13,1097.5,25.5,1182.5,110.5
20,4,13,1097.5,25.5,1182.5,110.5
21,4,13,1099.5,25.5,1184.5,110.5
22,4,13,1100.5,25.5,1185.5,110.5
23,4,13,1101.5,25.5,1186.5,110.5
24,4,13,1101.5,25.5,1186.5,110.5
25,4,13,1103.5,25.5,1188.5,110.5
26,4,13,1104.5,25.5,1189.5,110.5
27,4,13,1105.5,25.5,1190.5,110.5
28,4,13,1105.5,24.5,1190.5,109.5
29,4,13,1106.5,24.5,1191.5,109.5
30,4,13,1107.5,24.5,1192.5,109.5
31,4,13,1107.5,24.5,1192.5,109.5
32,4,13,1109.5,23.5,1194.5,108.5
33,4,13,1110.5,23.5,1195.5,108.5
34,4,13,1111.5,23.5,1196.5,108.5
35,4,13,1111.5,23.5,1196.5,108.5
36,4,13,1112.5,23.5,1197.5,108.5
37,4,13,1113.5,23.5,1198.5,108.5
38,4,13,1113.5,23.5,1198.5,108.5
39,4,13,1115.5,23.5,1200.5,108.5
40,4,13,1116.5,23.5,1201.5,108.5
41,4,13,1117.5,22.5,1202.5,107.5
42,4,13,1117.5,22.5,1202.5,107.5
43,4,13,1119.5,22.5,1204.5,107.5
44,4,13,1120.5,22.5,1205.5,107.5
45,4,13,1121.5,22.5,1206.5,107.5
46,4,13,1121.5,21.5,1206.5,106.5
47,4,13,1123.5,21.5,1208.5,106.5
48,4,13,1124.5,21.5,1209.5,106.5
49,4,13,1125.5,21.5,1210.5,106.5
50,4,13,1125.5,21.5,1210.5,106.5
51,4,13,1127.5,21.5,1212.5,106.5
52,4,13,1128.5,21.5,1213.5,106.5
53,4,13,1129.5,21.5,1214.5,106.5
54,4,13,1129.5,21.5,1214.5,106.5
55,4,13,1131.5,21.5,1216.5,106.5
56,4,13,1132.5,21.5,1217.5,106.5
57,4,13,1133.5,21.5,1218.5,106.5
58,4,13,1133.5,21.5,1218.5,106.5
59,4,13,1134.5,21.5,1219.5,106.5
60,4,13,1135.5,21.5,1220.5,106.5
61,4,13,1136.5,21.5,1221.5,106.5
62,4,13,1137.5,21.5,1222.5,106.5
63,4,13,1138.5,21.5,1223.5,106.5
