StageName,InputFile,OutputFile
Face Cropping,/Users/bhuvaneshwaribhaskaran/PycharmProjects/videogaze/videoin/1.mp4,/Users/bhuvaneshwaribhaskaran/PycharmProjects/videogaze/crop/output/1.mp4_6_23.mp4

Frame no,Shot no,Face id,Crop_x_min,Crop_y_min,Crop_x_max,Crop_y_max
0,6,23,65.0,107.0,157.0,199.0
1,6,23,65.0,107.0,157.0,199.0
2,6,23,65.0,107.0,157.0,199.0
3,6,23,63.0,107.0,155.0,199.0
4,6,23,61.0,106.0,153.0,198.0
5,6,23,60.0,105.0,152.0,197.0
6,6,23,58.0,105.0,150.0,197.0
7,6,23,56.0,105.0,148.0,197.0
8,6,23,55.0,105.0,147.0,197.0
9,6,23,53.0,105.0,145.0,197.0
10,6,23,52.0,104.0,144.0,196.0
11,6,23,50.0,104.0,142.0,196.0
12,6,23,49.0,104.0,141.0,196.0
13,6,23,47.0,104.0,139.0,196.0
14,6,23,46.0,104.0,138.0,196.0
15,6,23,44.0,103.0,136.0,195.0
16,6,23,43.0,103.0,135.0,195.0
17,6,23,41.0,103.0,133.0,195.0
18,6,23,40.0,103.0,132.0,195.0
19,6,23,38.0,103.0,130.0,195.0
20,6,23,36.0,103.0,128.0,195.0
21,6,23,35.0,103.0,127.0,195.0
22,6,23,33.0,102.0,125.0,194.0
23,6,23,32.0,101.0,124.0,193.0
24,6,23,30.0,101.0,122.0,193.0
25,6,23,29.0,101.0,121.0,193.0
26,6,23,28.0,101.0,120.0,193.0
27,6,23,26.0,101.0,118.0,193.0
28,6,23,25.0,101.0,117.0,193.0
29,6,23,24.0,101.0,116.0,193.0
30,6,23,23.0,100.0,115.0,192.0
31,6,23,22.0,99.0,114.0,191.0
32,6,23,21.0,99.0,113.0,191.0
33,6,23,21.0,99.0,113.0,191.0
34,6,23,20.0,99.0,112.0,191.0
35,6,23,20.0,99.0,112.0,191.0
36,6,23,19.0,99.0,111.0,191.0
37,6,23,19.0,99.0,111.0,191.0
38,6,23,19.0,98.0,111.0,190.0
39,6,23,18.0,97.0,110.0,189.0
40,6,23,18.0,97.0,110.0,189.0
41,6,23,17.0,97.0,109.0,189.0
42,6,23,17.0,97.0,109.0,189.0
43,6,23,16.0,97.0,108.0,189.0
44,6,23,15.0,97.0,107.0,189.0
45,6,23,14.0,97.0,106.0,189.0
46,6,23,13.0,97.0,105.0,189.0
47,6,23,12.0,97.0,104.0,189.0
48,6,23,11.0,97.0,103.0,189.0
49,6,23,10.0,96.0,102.0,188.0
50,6,23,9.0,95.0,101.0,187.0
51,6,23,7.0,95.0,99.0,187.0
52,6,23,6.0,95.0,98.0,187.0
53,6,23,5.0,94.0,97.0,186.0
54,6,23,4.0,94.0,96.0,186.0
55,6,23,3.0,94.0,95.0,186.0
56,6,23,2.0,93.0,94.0,185.0
57,6,23,1.0,93.0,93.0,185.0
58,6,23,1.0,93.0,93.0,185.0
59,6,23,0.0,93.0,92.0,185.0
60,6,23,0.0,93.0,92.0,185.0
61,6,23,0,93.0,91.0,185.0
62,6,23,0,93.0,91.0,185.0
63,6,23,0,93.0,91.0,185.0
64,6,23,0,93.0,90.0,185.0
65,6,23,0,92.0,90.0,184.0
66,6,23,0,91.0,90.0,183.0
67,6,23,0,91.0,90.0,183.0
68,6,23,0,91.0,89.0,183.0
69,6,23,0,91.0,89.0,183.0
70,6,23,0,91.0,89.0,183.0
71,6,23,0,91.0,88.0,183.0
72,6,23,0,91.0,88.0,183.0
73,6,23,0,90.0,87.0,182.0
74,6,23,0,89.0,86.0,181.0
75,6,23,0,89.0,86.0,181.0
76,6,23,0,89.0,85.0,181.0
77,6,23,0,88.0,85.0,180.0
78,6,23,0,88.0,84.0,180.0
79,6,23,0,87.0,83.0,179.0
80,6,23,0,87.0,83.0,179.0
81,6,23,0,87.0,82.0,179.0
82,6,23,0,87.0,82.0,179.0
83,6,23,0,87.0,81.0,179.0
84,6,23,0,87.0,81.0,179.0
85,6,23,0,86.0,80.0,178.0
86,6,23,0,85.0,80.0,177.0
87,6,23,0,85.0,79.0,177.0
88,6,23,0,85.0,79.0,177.0
89,6,23,0,85.0,78.0,177.0
90,6,23,0,85.0,78.0,177.0
91,6,23,0,84.0,77.0,176.0
92,6,23,0,83.0,76.0,175.0
93,6,23,0,83.0,75.0,175.0
94,6,23,0,83.0,74.0,175.0
95,6,23,0,83.0,74.0,175.0
96,6,23,0,83.0,73.0,175.0
97,6,23,0,82.0,72.0,174.0
98,6,23,0,81.0,71.0,173.0
99,6,23,0,81.0,70.0,173.0
100,6,23,0,81.0,70.0,173.0
101,6,23,0,81.0,69.0,173.0
102,6,23,0,81.0,68.0,173.0
103,6,23,0,81.0,68.0,173.0
104,6,23,0,80.0,67.0,172.0
105,6,23,0,79.0,66.0,171.0
106,6,23,0,79.0,66.0,171.0
107,6,23,0,79.0,66.0,171.0
108,6,23,0,78.0,66.0,170.0
109,6,23,0,78.0,66.0,170.0
110,6,23,0,77.0,66.0,169.0
111,6,23,0,77.0,66.0,169.0
112,6,23,0,77.0,66.0,169.0
113,6,23,0,77.0,66.0,169.0
114,6,23,0,77.0,67.0,169.0
115,6,23,0,76.0,67.0,168.0
