StageName,InputFile,OutputFile
Face Cropping,/Users/bhuvaneshwaribhaskaran/PycharmProjects/videogaze/videoin/1.mp4,/Users/bhuvaneshwaribhaskaran/PycharmProjects/videogaze/crop/output/1.mp4_6_20.mp4

Frame no,Shot no,Face id,Crop_x_min,Crop_y_min,Crop_x_max,Crop_y_max
110,6,20,990.0,77.0,1086.0,173.0
111,6,20,990.0,76.0,1086.0,172.0
112,6,20,990.0,76.0,1086.0,172.0
113,6,20,990.0,76.0,1086.0,172.0
114,6,20,990.0,76.0,1086.0,172.0
115,6,20,991.0,76.0,1087.0,172.0
116,6,20,991.0,76.0,1087.0,172.0
117,6,20,992.0,76.0,1088.0,172.0
118,6,20,993.0,76.0,1089.0,172.0
119,6,20,993.0,76.0,1089.0,172.0
120,6,20,994.0,75.0,1090.0,171.0
121,6,20,995.0,75.0,1091.0,171.0
122,6,20,996.0,75.0,1092.0,171.0
123,6,20,996.0,75.0,1092.0,171.0
124,6,20,997.0,75.0,1093.0,171.0
125,6,20,998.0,74.0,1094.0,170.0
126,6,20,998.0,74.0,1094.0,170.0
127,6,20,999.0,74.0,1095.0,170.0
128,6,20,999.0,74.0,1095.0,170.0
129,6,20,1000.0,73.0,1096.0,169.0
130,6,20,1000.0,73.0,1096.0,169.0
131,6,20,1000.0,73.0,1096.0,169.0
132,6,20,1001.0,73.0,1097.0,169.0
133,6,20,1001.0,73.0,1097.0,169.0
134,6,20,1001.0,72.0,1097.0,168.0
135,6,20,1002.0,72.0,1098.0,168.0
136,6,20,1002.0,72.0,1098.0,168.0
137,6,20,1003.0,71.0,1099.0,167.0
138,6,20,1004.0,71.0,1100.0,167.0
139,6,20,1004.0,71.0,1100.0,167.0
140,6,20,1005.0,70.0,1101.0,166.0
141,6,20,1006.0,70.0,1102.0,166.0
142,6,20,1006.0,70.0,1102.0,166.0
143,6,20,1007.0,70.0,1103.0,166.0
144,6,20,1007.0,70.0,1103.0,166.0
145,6,20,1008.0,69.0,1104.0,165.0
146,6,20,1008.0,69.0,1104.0,165.0
147,6,20,1009.0,69.0,1105.0,165.0
148,6,20,1009.0,69.0,1105.0,165.0
149,6,20,1009.0,68.0,1105.0,164.0
150,6,20,1009.0,68.0,1105.0,164.0
151,6,20,1009.0,68.0,1105.0,164.0
152,6,20,1010.0,68.0,1106.0,164.0
153,6,20,1010.0,67.0,1106.0,163.0
154,6,20,1010.0,67.0,1106.0,163.0
155,6,20,1010.0,67.0,1106.0,163.0
156,6,20,1010.0,67.0,1106.0,163.0
157,6,20,1011.0,67.0,1107.0,163.0
158,6,20,1011.0,66.0,1107.0,162.0
159,6,20,1011.0,66.0,1107.0,162.0
160,6,20,1012.0,66.0,1108.0,162.0
161,6,20,1012.0,66.0,1108.0,162.0
162,6,20,1013.0,66.0,1109.0,162.0
163,6,20,1014.0,65.0,1110.0,161.0
164,6,20,1014.0,65.0,1110.0,161.0
165,6,20,1015.0,65.0,1111.0,161.0
166,6,20,1016.0,65.0,1112.0,161.0
167,6,20,1018.0,65.0,1114.0,161.0
168,6,20,1019.0,65.0,1115.0,161.0
169,6,20,1021.0,64.0,1117.0,160.0
170,6,20,1023.0,64.0,1119.0,160.0
